Date,Precipitation
1911-07-06,0
1911-07-07,0
1911-07-08,6.4
1911-07-09,0
1911-07-10,0.1
1911-07-11,0
1911-07-12,0.3
1911-07-13,0
1911-07-14,9.4
1911-07-15,0
1911-07-16,0
1911-07-17,0
1911-07-18,0
1911-07-19,4.5
1911-07-20,2.2
1911-07-21,0
1911-07-22,1.7
1911-07-23,0
1911-07-24,1.9
1911-07-25,0
1911-07-26,0
1911-07-27,0
1911-07-28,0
1911-07-29,0
1911-07-30,0
1911-07-31,0
1911-08-01,0
1911-08-02,0
1911-08-03,0
1911-08-04,0
1911-08-05,0
1911-08-06,0
1911-08-07,0
1911-08-08,0
1911-08-09,0
1911-08-10,0
1911-08-11,0
1911-08-12,0
1911-08-13,0
1911-08-14,0
1911-08-15,11.6
1911-08-16,5.8
1911-08-17,0
1911-08-18,0
1911-08-19,0.3
1911-08-20,1.2
1911-08-21,0
1911-08-22,0
1911-08-23,0
1911-08-24,0.1
1911-08-25,0
1911-08-26,1
1911-08-27,1.9
1911-08-28,0
1911-08-29,15.6
1911-08-30,2.1
1911-08-31,0
1911-09-01,5.2
1911-09-02,0
1911-09-03,0.3
1911-09-04,0
1911-09-05,0
1911-09-06,0.4
1911-09-07,0
1911-09-08,15.6
1911-09-09,27.9
1911-09-10,0
1911-09-11,0.6
1911-09-12,0
1911-09-13,2.5
1911-09-14,0
1911-09-15,2.7
1911-09-16,0.1
1911-09-17,0
1911-09-18,0.2
1911-09-19,0
1911-09-20,0
1911-09-21,0
1911-09-22,0.3
1911-09-23,1.2
1911-09-24,0.1
1911-09-25,0.4
1911-09-26,0
1911-09-27,0
1911-09-28,4.1
1911-09-29,0.2
1911-09-30,5.3
1911-10-01,0.9
1911-10-02,14.2
1911-10-03,2.6
1911-10-04,0
1911-10-05,0
1911-10-06,0.1
1911-10-07,0.1
1911-10-08,3.2
1911-10-09,0
1911-10-10,2.1
1911-10-11,0
1911-10-12,0.2
1911-10-13,0
1911-10-14,0.3
1911-10-15,0
1911-10-16,0
1911-10-17,0
1911-10-18,0
1911-10-19,0.3
1911-10-20,0
1911-10-21,0
1911-10-22,7
1911-10-23,8.4
1911-10-24,0
1911-10-25,14.3
1911-10-26,0.3
1911-10-27,9.9
1911-10-28,0
1911-10-29,0.2
1911-10-30,10.8
1911-10-31,0.1
1911-11-01,8.2
1911-11-02,1
1911-11-03,1.8
1911-11-04,6.7
1911-11-05,10
1911-11-06,0.1
1911-11-07,0
1911-11-08,1.7
1911-11-09,0
1911-11-10,0.2
1911-11-11,0.3
1911-11-12,1.5
1911-11-13,0.3
1911-11-14,1.2
1911-11-15,8.9
1911-11-16,3.8
1911-11-17,7
1911-11-18,9.1
1911-11-19,1.4
1911-11-20,12
1911-11-21,2.8
1911-11-22,0.3
1911-11-23,0.1
1911-11-24,0.1
1911-11-25,0
1911-11-26,0.2
1911-11-27,0
1911-11-28,1
1911-11-29,0.1
1911-11-30,0.2
1911-12-01,0.5
1911-12-02,0.1
1911-12-03,0.7
1911-12-04,0.4
1911-12-05,0.4
1911-12-06,1
1911-12-07,4.1
1911-12-08,0.3
1911-12-09,6.1
1911-12-10,0.3
1911-12-11,1.1
1911-12-12,0
1911-12-13,11
1911-12-14,1.1
1911-12-15,0.2
1911-12-16,0.4
1911-12-17,1.6
1911-12-18,5.8
1911-12-19,3.3
1911-12-20,0
1911-12-21,4.5
1911-12-22,0.4
1911-12-23,0.9
1911-12-24,0
1911-12-25,1.1
1911-12-26,0.1
1911-12-27,1.7
1911-12-28,0.8
1911-12-29,1.8
1911-12-30,0.2
1911-12-31,0.2
1912-01-01,0.3
1912-01-02,0
1912-01-03,1.2
1912-01-04,2.2
1912-01-05,0.2
1912-01-06,0
1912-01-07,0.1
1912-01-08,0.1
1912-01-09,1.1
1912-01-10,0.1
1912-01-11,0.2
1912-01-12,0
1912-01-13,0
1912-01-14,0
1912-01-15,0
1912-01-16,0.1
1912-01-17,0
1912-01-18,0
1912-01-19,0
1912-01-20,0
1912-01-21,3.5
1912-01-22,0.6
1912-01-23,0.1
1912-01-24,0.1
1912-01-25,0.3
1912-01-26,0
1912-01-27,0.4
1912-01-28,0.4
1912-01-29,0.2
1912-01-30,0.7
1912-01-31,1.4
1912-02-01,6.1
1912-02-02,5.1
1912-02-03,0.2
1912-02-04,0
1912-02-05,0.1
1912-02-06,0.2
1912-02-07,2.5
1912-02-08,0.7
1912-02-09,0.1
1912-02-10,0.3
1912-02-11,1.4
1912-02-12,0.1
1912-02-13,0.1
1912-02-14,0.2
1912-02-15,0.1
1912-02-16,0
1912-02-17,0
1912-02-18,0.2
1912-02-19,0.4
1912-02-20,2.3
1912-02-21,0.2
1912-02-22,0
1912-02-23,0
1912-02-24,1.7
1912-02-25,0.1
1912-02-26,2.9
1912-02-27,0
1912-02-28,0.6
1912-02-29,0
1912-03-01,0
1912-03-02,0.1
1912-03-03,0.7
1912-03-04,0.1
1912-03-05,6
1912-03-06,0.3
1912-03-07,0.2
1912-03-08,0.2
1912-03-09,0.1
1912-03-10,0
1912-03-11,0
1912-03-12,0
1912-03-13,0.1
1912-03-14,0
1912-03-15,0
1912-03-16,0
1912-03-17,0.2
1912-03-18,0.3
1912-03-19,0.4
1912-03-20,3.5
1912-03-21,1.5
1912-03-22,1.3
1912-03-23,1.3
1912-03-24,0.3
1912-03-25,0.7
1912-03-26,1.9
1912-03-27,3.9
1912-03-28,0.3
1912-03-29,0
1912-03-30,2.8
1912-03-31,5.6
1912-04-01,4.1
1912-04-02,0
1912-04-03,0
1912-04-04,0
1912-04-05,1.5
1912-04-06,0.1
1912-04-07,0
1912-04-08,2.5
1912-04-09,1.9
1912-04-10,0.1
1912-04-11,0
1912-04-12,0
1912-04-13,0
1912-04-14,0
1912-04-15,0
1912-04-16,0
1912-04-17,0
1912-04-18,0
1912-04-19,0
1912-04-20,0
1912-04-21,0
1912-04-22,0
1912-04-23,0.2
1912-04-24,0
1912-04-25,0
1912-04-26,0
1912-04-27,0
1912-04-28,0.1
1912-04-29,0
1912-04-30,0
1912-05-01,0
1912-05-02,8.3
1912-05-03,7.7
1912-05-04,0.1
1912-05-05,0.9
1912-05-06,0
1912-05-07,0
1912-05-08,0.2
1912-05-09,2.9
1912-05-10,4.8
1912-05-11,5.1
1912-05-12,2
1912-05-13,4.3
1912-05-14,0
1912-05-15,0
1912-05-16,0
1912-05-17,0
1912-05-18,0
1912-05-19,0
1912-05-20,4.6
1912-05-21,0
1912-05-22,0
1912-05-23,0
1912-05-24,0
1912-05-25,0.7
1912-05-26,21.6
1912-05-27,2.7
1912-05-28,2.8
1912-05-29,5.8
1912-05-30,9.5
1912-05-31,0
1912-06-01,0.2
1912-06-02,0
1912-06-03,1.9
1912-06-04,0
1912-06-05,0
1912-06-06,1.1
1912-06-07,0
1912-06-08,2.9
1912-06-09,0
1912-06-10,0
1912-06-11,0
1912-06-12,0
1912-06-13,0.1
1912-06-14,31.9
1912-06-15,1.2
1912-06-16,0.6
1912-06-17,4.6
1912-06-18,0
1912-06-19,0
1912-06-20,0
1912-06-21,1.6
1912-06-22,0
1912-06-23,0
1912-06-24,0
1912-06-25,0
1912-06-26,0
1912-06-27,1.7
1912-06-28,0
1912-06-29,0
1912-06-30,0
1912-07-01,9.7
1912-07-02,0.4
1912-07-03,0
1912-07-04,0
1912-07-05,0
1912-07-06,0
1912-07-07,0
1912-07-08,0
1912-07-09,0
1912-07-10,0
1912-07-11,0
1912-07-12,0
1912-07-13,0
1912-07-14,0
1912-07-15,0
1912-07-16,0
1912-07-17,0.1
1912-07-18,0
1912-07-19,0
1912-07-20,0
1912-07-21,0
1912-07-22,0
1912-07-23,0
1912-07-24,0
1912-07-25,0
1912-07-26,0
1912-07-27,0
1912-07-28,0
1912-07-29,2.2
1912-07-30,2.3
1912-07-31,4
1912-08-01,4.5
1912-08-02,3
1912-08-03,10
1912-08-04,0
1912-08-05,0.1
1912-08-06,0
1912-08-07,0
1912-08-08,0.2
1912-08-09,5.4
1912-08-10,3.6
1912-08-11,2.5
1912-08-12,5.1
1912-08-13,12.9
1912-08-14,12.2
1912-08-15,0.7
1912-08-16,0.5
1912-08-17,0.2
1912-08-18,0.1
1912-08-19,0
1912-08-20,6.5
1912-08-21,27.2
1912-08-22,0.1
1912-08-23,2.2
1912-08-24,0.4
1912-08-25,2.3
1912-08-26,5.4
1912-08-27,5.2
1912-08-28,0.8
1912-08-29,1.2
1912-08-30,10.3
1912-08-31,1.6
1912-09-01,0
1912-09-02,0.1
1912-09-03,0.1
1912-09-04,1
1912-09-05,0
1912-09-06,0.1
1912-09-07,0
1912-09-08,1.5
1912-09-09,5.4
1912-09-10,2.9
1912-09-11,0
1912-09-12,0
1912-09-13,3.7
1912-09-14,3.5
1912-09-15,0
1912-09-16,0
1912-09-17,0.4
1912-09-18,0.9
1912-09-19,0.3
1912-09-20,0.1
1912-09-21,0.1
1912-09-22,0
1912-09-23,0
1912-09-24,0.1
1912-09-25,0
1912-09-26,0.1
1912-09-27,0
1912-09-28,0.1
1912-09-29,0.2
1912-09-30,0
1912-10-01,25.9
1912-10-02,4.8
1912-10-03,0
1912-10-04,0
1912-10-05,0.3
1912-10-06,0
1912-10-07,0.1
1912-10-08,0.2
1912-10-09,0.2
1912-10-10,0.3
1912-10-11,0
1912-10-12,0
1912-10-13,0.1
1912-10-14,5
1912-10-15,8
1912-10-16,0.2
1912-10-17,1.5
1912-10-18,0.1
1912-10-19,1
1912-10-20,0.3
1912-10-21,0
1912-10-22,1.1
1912-10-23,0
1912-10-24,0
1912-10-25,0
1912-10-26,0
1912-10-27,0
1912-10-28,16.3
1912-10-29,14.5
1912-10-30,0.3
1912-10-31,15.2
1912-11-01,0.4
1912-11-02,1
1912-11-03,0.3
1912-11-04,0.1
1912-11-05,0.1
1912-11-06,0.7
1912-11-07,1.6
1912-11-08,3.1
1912-11-09,0.3
1912-11-10,7
1912-11-11,4.4
1912-11-12,4.4
1912-11-13,7
1912-11-14,6.9
1912-11-15,0
1912-11-16,0.2
1912-11-17,0
1912-11-18,0
1912-11-19,3.4
1912-11-20,0.4
1912-11-21,0
1912-11-22,0.6
1912-11-23,0.2
1912-11-24,0.8
1912-11-25,0.5
1912-11-26,6.7
1912-11-27,0.4
1912-11-28,0
1912-11-29,0.2
1912-11-30,1
1912-12-01,9.4
1912-12-02,3.1
1912-12-03,0
1912-12-04,4.6
1912-12-05,0.5
1912-12-06,0.1
1912-12-07,0.2
1912-12-08,0
1912-12-09,0
1912-12-10,0
1912-12-11,0
1912-12-12,10.5
1912-12-13,4.9
1912-12-14,16.9
1912-12-15,0
1912-12-16,0.3
1912-12-17,0.1
1912-12-18,3.3
1912-12-19,1.3
1912-12-20,3.9
1912-12-21,0
1912-12-22,0.1
1912-12-23,0
1912-12-24,0.9
1912-12-25,3
1912-12-26,0.4
1912-12-27,0.1
1912-12-28,5.4
1912-12-29,11.3
1912-12-30,2
1912-12-31,3.3
1913-01-01,0
1913-01-02,0
1913-01-03,0.3
1913-01-04,0
1913-01-05,0.1
1913-01-06,0.7
1913-01-07,0.7
1913-01-08,0.1
1913-01-09,0.3
1913-01-10,0.1
1913-01-11,0.4
1913-01-12,0.1
1913-01-13,0
1913-01-14,0
1913-01-15,0
1913-01-16,0
1913-01-17,1.1
1913-01-18,0.5
1913-01-19,1
1913-01-20,0.3
1913-01-21,0.1
1913-01-22,0.1
1913-01-23,0
1913-01-24,1.1
1913-01-25,0.4
1913-01-26,0.1
1913-01-27,2.5
1913-01-28,0.1
1913-01-29,0
1913-01-30,0.1
1913-01-31,1.3
1913-02-01,0.5
1913-02-02,0
1913-02-03,4
1913-02-04,0
1913-02-05,3.2
1913-02-06,2.3
1913-02-07,4.6
1913-02-08,2
1913-02-09,1.3
1913-02-10,0
1913-02-11,0
1913-02-12,0
1913-02-13,0
1913-02-14,0
1913-02-15,0
1913-02-16,0.2
1913-02-17,0
1913-02-18,0
1913-02-19,0.3
1913-02-20,0
1913-02-21,0
1913-02-22,0
1913-02-23,0
1913-02-24,0
1913-02-25,0.4
1913-02-26,0.6
1913-02-27,0.7
1913-02-28,0
1913-03-01,0
1913-03-02,0
1913-03-03,3.4
1913-03-04,0.2
1913-03-05,1.1
1913-03-06,0
1913-03-07,4.7
1913-03-08,0
1913-03-09,3.2
1913-03-10,0
1913-03-11,0
1913-03-12,0
1913-03-13,2.1
1913-03-14,0.2
1913-03-15,0
1913-03-16,5.1
1913-03-17,6
1913-03-18,2.5
1913-03-19,0.1
1913-03-20,5.9
1913-03-21,2.7
1913-03-22,9.5
1913-03-23,1.6
1913-03-24,0.5
1913-03-25,0
1913-03-26,0
1913-03-27,0
1913-03-28,0.1
1913-03-29,0
1913-03-30,0
1913-03-31,0
1913-04-01,0
1913-04-02,0
1913-04-03,0
1913-04-04,0
1913-04-05,0
1913-04-06,0.4
1913-04-07,0
1913-04-08,0
1913-04-09,0
1913-04-10,0.7
1913-04-11,3.7
1913-04-12,3.7
1913-04-13,0
1913-04-14,0
1913-04-15,0
1913-04-16,0
1913-04-17,2.6
1913-04-18,4.9
1913-04-19,8.3
1913-04-20,0.1
1913-04-21,0
1913-04-22,0
1913-04-23,0.1
1913-04-24,0.6
1913-04-25,0.9
1913-04-26,0.7
1913-04-27,0
1913-04-28,0.6
1913-04-29,0
1913-04-30,0
1913-05-01,0
1913-05-02,0
1913-05-03,0
1913-05-04,0
1913-05-05,0
1913-05-06,0
1913-05-07,0
1913-05-08,0
1913-05-09,0
1913-05-10,0
1913-05-11,0
1913-05-12,0
1913-05-13,0
1913-05-14,0
1913-05-15,1.8
1913-05-16,0
1913-05-17,0
1913-05-18,3.4
1913-05-19,0
1913-05-20,0
1913-05-21,0.1
1913-05-22,0
1913-05-23,0.1
1913-05-24,1.1
1913-05-25,0
1913-05-26,6.5
1913-05-27,0
1913-05-28,0
1913-05-29,0.1
1913-05-30,0.1
1913-05-31,0
1913-06-01,0
1913-06-02,10.6
1913-06-03,0
1913-06-04,0
1913-06-05,0
1913-06-06,0
1913-06-07,0.1
1913-06-08,3
1913-06-09,1.9
1913-06-10,9.1
1913-06-11,1.2
1913-06-12,0
1913-06-13,0
1913-06-14,0
1913-06-15,0
1913-06-16,0
1913-06-17,0
1913-06-18,0
1913-06-19,0
1913-06-20,0
1913-06-21,0
1913-06-22,0
1913-06-23,0
1913-06-24,0
1913-06-25,3.4
1913-06-26,11.7
1913-06-27,8.9
1913-06-28,15.5
1913-06-29,8.5
1913-06-30,1.6
1913-07-01,6.5
1913-07-02,11.6
1913-07-03,0
1913-07-04,1.4
1913-07-05,0.5
1913-07-06,0
1913-07-07,0
1913-07-08,0.2
1913-07-09,23.2
1913-07-10,0
1913-07-11,13
1913-07-12,0
1913-07-13,0
1913-07-14,0.6
1913-07-15,17.8
1913-07-16,0.4
1913-07-17,0
1913-07-18,0
1913-07-19,1.6
1913-07-20,0
1913-07-21,6.1
1913-07-22,4.6
1913-07-23,1
1913-07-24,0
1913-07-25,0
1913-07-26,0
1913-07-27,32
1913-07-28,13.9
1913-07-29,0
1913-07-30,0
1913-07-31,0
1913-08-01,0
1913-08-02,0
1913-08-03,0
1913-08-04,4.4
1913-08-05,5.4
1913-08-06,0
1913-08-07,6
1913-08-08,0.5
1913-08-09,0.4
1913-08-10,0.8
1913-08-11,1.8
1913-08-12,8.2
1913-08-13,0.1
1913-08-14,1
1913-08-15,2.4
1913-08-16,1.2
1913-08-17,1.2
1913-08-18,33.4
1913-08-19,1
1913-08-20,7.8
1913-08-21,1.6
1913-08-22,6
1913-08-23,0
1913-08-24,0
1913-08-25,0
1913-08-26,0
1913-08-27,0.1
1913-08-28,0.1
1913-08-29,0.8
1913-08-30,0
1913-08-31,0.1
1913-09-01,9.3
1913-09-02,0.1
1913-09-03,0
1913-09-04,0.1
1913-09-05,0.1
1913-09-06,0.1
1913-09-07,0.1
1913-09-08,0
1913-09-09,0.1
1913-09-10,0.1
1913-09-11,0
1913-09-12,0
1913-09-13,0
1913-09-14,0
1913-09-15,0.1
1913-09-16,6.5
1913-09-17,0.9
1913-09-18,0
1913-09-19,0
1913-09-20,0
1913-09-21,0
1913-09-22,0
1913-09-23,0.1
1913-09-24,0
1913-09-25,0
1913-09-26,0.1
1913-09-27,0.2
1913-09-28,0.2
1913-09-29,0.1
1913-09-30,0
1913-10-01,0.1
1913-10-02,0.2
1913-10-03,0.2
1913-10-04,0
1913-10-05,0.1
1913-10-06,0
1913-10-07,0
1913-10-08,0
1913-10-09,2.6
1913-10-10,0
1913-10-11,0
1913-10-12,0.1
1913-10-13,0
1913-10-14,3.2
1913-10-15,0.9
1913-10-16,0
1913-10-17,0
1913-10-18,0
1913-10-19,0
1913-10-20,0
1913-10-21,0
1913-10-22,0
1913-10-23,0
1913-10-24,1.2
1913-10-25,3.2
1913-10-26,0.4
1913-10-27,5.6
1913-10-28,0.3
1913-10-29,0.1
1913-10-30,0.7
1913-10-31,0.1
1913-11-01,5.3
1913-11-02,1.8
1913-11-03,7.1
1913-11-04,0.2
1913-11-05,0.1
1913-11-06,0.7
1913-11-07,0.7
1913-11-08,0.1
1913-11-09,0.1
1913-11-10,0.3
1913-11-11,0.4
1913-11-12,0.9
1913-11-13,0.1
1913-11-14,0.5
1913-11-15,0.5
1913-11-16,0.1
1913-11-17,2.2
1913-11-18,6.6
1913-11-19,4.3
1913-11-20,1.8
1913-11-21,8
1913-11-22,0
1913-11-23,0
1913-11-24,0.5
1913-11-25,0
1913-11-26,3.6
1913-11-27,0.5
1913-11-28,0.4
1913-11-29,0
1913-11-30,0
1913-12-01,0.1
1913-12-02,0.5
1913-12-03,3.2
1913-12-04,1.7
1913-12-05,0
1913-12-06,0.3
1913-12-07,0.1
1913-12-08,1.7
1913-12-09,8.5
1913-12-10,0.1
1913-12-11,0
1913-12-12,2
1913-12-13,2.7
1913-12-14,0.1
1913-12-15,0.2
1913-12-16,0.1
1913-12-17,0.1
1913-12-18,0.2
1913-12-19,0.2
1913-12-20,0
1913-12-21,0
1913-12-22,0.1
1913-12-23,0.1
1913-12-24,0.1
1913-12-25,0.2
1913-12-26,8.7
1913-12-27,0.1
1913-12-28,0.1
1913-12-29,0.2
1913-12-30,0.1
1913-12-31,1.5
1914-01-01,0.5
1914-01-02,0
1914-01-03,0.8
1914-01-04,4
1914-01-05,5.8
1914-01-06,0.1
1914-01-07,0.8
1914-01-08,9.5
1914-01-09,1.3
1914-01-10,0.1
1914-01-11,0.1
1914-01-12,0.1
1914-01-13,0.1
1914-01-14,0
1914-01-15,0
1914-01-16,0.2
1914-01-17,0.6
1914-01-18,0
1914-01-19,0.3
1914-01-20,0.1
1914-01-21,0
1914-01-22,0
1914-01-23,0
1914-01-24,0
1914-01-25,1
1914-01-26,0
1914-01-27,0
1914-01-28,0
1914-01-29,0
1914-01-30,0
1914-01-31,0.3
1914-02-01,0
1914-02-02,0
1914-02-03,0
1914-02-04,0.6
1914-02-05,0.1
1914-02-06,0
1914-02-07,0
1914-02-08,0
1914-02-09,0
1914-02-10,2.4
1914-02-11,0
1914-02-12,0.4
1914-02-13,0
1914-02-14,6
1914-02-15,3.6
1914-02-16,0
1914-02-17,0
1914-02-18,0.2
1914-02-19,4.2
1914-02-20,0.1
1914-02-21,0
1914-02-22,0
1914-02-23,0
1914-02-24,0
1914-02-25,1.3
1914-02-26,1.2
1914-02-27,0
1914-02-28,0
1914-03-01,0
1914-03-02,0
1914-03-03,0.5
1914-03-04,4.6
1914-03-05,2.4
1914-03-06,6.9
1914-03-07,4.6
1914-03-08,0.6
1914-03-09,0.3
1914-03-10,0.3
1914-03-11,0
1914-03-12,0.1
1914-03-13,0
1914-03-14,0.5
1914-03-15,4
1914-03-16,0.3
1914-03-17,0.1
1914-03-18,0
1914-03-19,0
1914-03-20,0
1914-03-21,0
1914-03-22,2.5
1914-03-23,8.5
1914-03-24,0.3
1914-03-25,1.2
1914-03-26,0.1
1914-03-27,0
1914-03-28,0
1914-03-29,0
1914-03-30,0
1914-03-31,10
1914-04-01,0.1
1914-04-02,0
1914-04-03,0
1914-04-04,0.5
1914-04-05,0
1914-04-06,0
1914-04-07,2.1
1914-04-08,0.1
1914-04-09,0
1914-04-10,5.2
1914-04-11,2
1914-04-12,0.2
1914-04-13,0
1914-04-14,2.3
1914-04-15,0
1914-04-16,0
1914-04-17,0
1914-04-18,0
1914-04-19,0
1914-04-20,0
1914-04-21,0
1914-04-22,0
1914-04-23,0
1914-04-24,0.2
1914-04-25,0
1914-04-26,0
1914-04-27,0
1914-04-28,0
1914-04-29,0
1914-04-30,0
1914-05-01,0
1914-05-02,0
1914-05-03,0
1914-05-04,1.3
1914-05-05,0.8
1914-05-06,5.1
1914-05-07,12.4
1914-05-08,0.5
1914-05-09,0.6
1914-05-10,1.2
1914-05-11,0.4
1914-05-12,6.6
1914-05-13,1.1
1914-05-14,0
1914-05-15,0
1914-05-16,0
1914-05-17,0
1914-05-18,0
1914-05-19,0
1914-05-20,0
1914-05-21,0.6
1914-05-22,0
1914-05-23,3
1914-05-24,6.5
1914-05-25,2.7
1914-05-26,1.7
1914-05-27,0
1914-05-28,0
1914-05-29,0
1914-05-30,0
1914-05-31,0
1914-06-01,4.8
1914-06-02,5.7
1914-06-03,0.6
1914-06-04,0
1914-06-05,3.8
1914-06-06,0.1
1914-06-07,0
1914-06-08,0
1914-06-09,0
1914-06-10,0
1914-06-11,0
1914-06-12,0
1914-06-13,0.1
1914-06-14,0
1914-06-15,2.3
1914-06-16,1.1
1914-06-17,0
1914-06-18,0
1914-06-19,0
1914-06-20,0
1914-06-21,0
1914-06-22,0
1914-06-23,0
1914-06-24,42.5
1914-06-25,0
1914-06-26,6.4
1914-06-27,0.8
1914-06-28,4.2
1914-06-29,0
1914-06-30,0
1914-07-01,0
1914-07-02,0
1914-07-03,0
1914-07-04,0
1914-07-05,0
1914-07-06,0
1914-07-07,0
1914-07-08,0
1914-07-09,0
1914-07-10,0
1914-07-11,1.3
1914-07-12,2.9
1914-07-13,2.7
1914-07-14,0
1914-07-15,0
1914-07-16,0
1914-07-17,4.1
1914-07-18,1.7
1914-07-19,0
1914-07-20,0
1914-07-21,0
1914-07-22,0
1914-07-23,0
1914-07-24,1.3
1914-07-25,1
1914-07-26,0
1914-07-27,0
1914-07-28,2.4
1914-07-29,0.2
1914-07-30,0
1914-07-31,0
1914-08-01,0
1914-08-02,0
1914-08-03,0
1914-08-04,0
1914-08-05,2.2
1914-08-06,0.2
1914-08-07,0
1914-08-08,3.2
1914-08-09,0.1
1914-08-10,0
1914-08-11,0
1914-08-12,1.5
1914-08-13,1.5
1914-08-14,1.8
1914-08-15,0
1914-08-16,0
1914-08-17,0
1914-08-18,0
1914-08-19,0
1914-08-20,0
1914-08-21,0
1914-08-22,5.8
1914-08-23,0.6
1914-08-24,0
1914-08-25,0
1914-08-26,0
1914-08-27,0
1914-08-28,0.2
1914-08-29,1.2
1914-08-30,0
1914-08-31,1.7
1914-09-01,0
1914-09-02,0
1914-09-03,1.6
1914-09-04,3
1914-09-05,1.3
1914-09-06,0
1914-09-07,0
1914-09-08,0
1914-09-09,0
1914-09-10,0
1914-09-11,0
1914-09-12,7.5
1914-09-13,1.4
1914-09-14,0.4
1914-09-15,4.4
1914-09-16,0
1914-09-17,0
1914-09-18,0.2
1914-09-19,2.9
1914-09-20,0
1914-09-21,0.1
1914-09-22,0
1914-09-23,0
1914-09-24,0
1914-09-25,0
1914-09-26,3.4
1914-09-27,3.3
1914-09-28,15.8
1914-09-29,0.1
1914-09-30,0
1914-10-01,0
1914-10-02,0
1914-10-03,0
1914-10-04,0
1914-10-05,0
1914-10-06,0
1914-10-07,0.5
1914-10-08,0.4
1914-10-09,0
1914-10-10,0
1914-10-11,0
1914-10-12,6.1
1914-10-13,2
1914-10-14,0.1
1914-10-15,0
1914-10-16,0
1914-10-17,0
1914-10-18,0
1914-10-19,3.2
1914-10-20,0.7
1914-10-21,0
1914-10-22,0.8
1914-10-23,0.6
1914-10-24,1.6
1914-10-25,2
1914-10-26,1.5
1914-10-27,0.2
1914-10-28,0
1914-10-29,0
1914-10-30,0
1914-10-31,0
1914-11-01,0.2
1914-11-02,0.3
1914-11-03,0
1914-11-04,0.1
1914-11-05,0
1914-11-06,0
1914-11-07,0
1914-11-08,0.9
1914-11-09,0.3
1914-11-10,0
1914-11-11,3.6
1914-11-12,0.2
1914-11-13,5.3
1914-11-14,0.1
1914-11-15,1.1
1914-11-16,0
1914-11-17,1
1914-11-18,0.2
1914-11-19,0
1914-11-20,1.7
1914-11-21,0.9
1914-11-22,0
1914-11-23,0
1914-11-24,1.1
1914-11-25,0
1914-11-26,0
1914-11-27,0
1914-11-28,0
1914-11-29,0.3
1914-11-30,2.2
1914-12-01,0.6
1914-12-02,0
1914-12-03,1.6
1914-12-04,2.1
1914-12-05,0.3
1914-12-06,0.9
1914-12-07,5.6
1914-12-08,1.2
1914-12-09,0
1914-12-10,0.3
1914-12-11,0
1914-12-12,0.1
1914-12-13,5.7
1914-12-14,0.5
1914-12-15,0.1
1914-12-16,0.1
1914-12-17,0
1914-12-18,0.2
1914-12-19,2.1
1914-12-20,6.4
1914-12-21,3.9
1914-12-22,4.6
1914-12-23,1.7
1914-12-24,7.8
1914-12-25,5.9
1914-12-26,0
1914-12-27,1.1
1914-12-28,0.5
1914-12-29,7.4
1914-12-30,0
1914-12-31,0.1
1915-01-01,0
1915-01-02,0
1915-01-03,0
1915-01-04,0
1915-01-05,0
1915-01-06,0.2
1915-01-07,0.5
1915-01-08,0.1
1915-01-09,0.8
1915-01-10,0.4
1915-01-11,0
1915-01-12,0
1915-01-13,0
1915-01-14,0.5
1915-01-15,10
1915-01-16,0.1
1915-01-17,0.1
1915-01-18,1.1
1915-01-19,2.6
1915-01-20,0
1915-01-21,0.2
1915-01-22,0.5
1915-01-23,0.6
1915-01-24,0.2
1915-01-25,0.2
1915-01-26,0.5
1915-01-27,0.1
1915-01-28,1.4
1915-01-29,1.1
1915-01-30,0
1915-01-31,0
1915-02-01,0
1915-02-02,0.3
1915-02-03,2
1915-02-04,0.1
1915-02-05,0.3
1915-02-06,0.6
1915-02-07,3.8
1915-02-08,1.8
1915-02-09,0.1
1915-02-10,0
1915-02-11,0.8
1915-02-12,1.1
1915-02-13,2.8
1915-02-14,6.2
1915-02-15,1
1915-02-16,2.5
1915-02-17,0.4
1915-02-18,4.1
1915-02-19,0
1915-02-20,0
1915-02-21,2.6
1915-02-22,0.5
1915-02-23,0.8
1915-02-24,0
1915-02-25,0
1915-02-26,0
1915-02-27,0
1915-02-28,0.6
1915-03-01,2.8
1915-03-02,0.3
1915-03-03,0.2
1915-03-04,0.1
1915-03-05,0.1
1915-03-06,1
1915-03-07,0.7
1915-03-08,0.1
1915-03-09,0
1915-03-10,0.8
1915-03-11,0.1
1915-03-12,1.1
1915-03-13,0
1915-03-14,0
1915-03-15,0.6
1915-03-16,0
1915-03-17,0
1915-03-18,0
1915-03-19,0
1915-03-20,0
1915-03-21,0.9
1915-03-22,0
1915-03-23,0
1915-03-24,2.1
1915-03-25,0
1915-03-26,0
1915-03-27,0.4
1915-03-28,0.3
1915-03-29,0.2
1915-03-30,5.4
1915-03-31,0
1915-04-01,6.6
1915-04-02,0
1915-04-03,0
1915-04-04,3.1
1915-04-05,0
1915-04-06,4.7
1915-04-07,2.2
1915-04-08,0.8
1915-04-09,0
1915-04-10,1
1915-04-11,0
1915-04-12,0
1915-04-13,0
1915-04-14,0.2
1915-04-15,0
1915-04-16,0
1915-04-17,0
1915-04-18,0
1915-04-19,1.4
1915-04-20,0
1915-04-21,0.1
1915-04-22,0
1915-04-23,0
1915-04-24,0.1
1915-04-25,0
1915-04-26,0
1915-04-27,0
1915-04-28,0
1915-04-29,0
